3,KM Jadhav,"[0.253016103, 0.253016103]"
3,Mandeep Singh,"[0.229660802, 0.229660802]"
3,SN Khan,"[0.233400139, 0.233400139]"
3,Iqbal Abdulla,"[0.299118936, 0.299118936]"
3,TS Mills,"[0.252707415, 0.252707415]"
3,B Stanlake,"[0.282685256, 0.282685256]"
3,Vishnu Vinod,"[0.239572193, 0.239572193]"
3,SPD Smith,"[0.285849274, 0.285849274]"
3,MS Dhoni,"[0.206250785, 0.206250785]"
3,AM Rahane,"[0.335570964, 0.335570964]"
3,F du Plessis,"[0.296707592, 0.296707592]"
3,IC Pandey,"[0.332391683, 0.332391683]"
3,RD Chahar,"[0.227527012, 0.227527012]"
3,UT Khawaja,"[0.255342617, 0.255342617]"
3,MK Tiwary,"[0.265062609, 0.265062609]"
3,RA Tripathi,"[0.29386017, 0.29386017]"
3,Ishan Kishan,"[0.290944467, 0.290944467]"
3,KD Karthik,"[0.229339248, 0.229339248]"
3,R Dhawan,"[0.191881912, 0.191881912]"
3,SA Yadav,"[0.24166168, 0.24166168]"
3,C de Grandhomme,"[0.277212009, 0.277212009]"
3,RV Uthappa,"[0.292465832, 0.292465832]"
3,DM Bravo,"[0.198344977, 0.198344977]"
3,S Jackson,"[0.3, 0.3]"
3,MK Pandey,"[0.317990126, 0.317990126]"
3,UT Yadav,"[0.31775225, 0.31775225]"
3,JC Buttler,"[0.34234757, 0.34234757]"
3,PA Patel,"[0.216886759, 0.216886759]"
3,S Gopal,"[0.329012107, 0.329012107]"
3,AT Rayudu,"[0.242731234, 0.242731234]"
3,SS Tiwary,"[0.191518242, 0.191518242]"
3,N Rana,"[0.275836404, 0.275836404]"
3,TG Southee,"[0.263121206, 0.263121206]"
3,JJ Bumrah,"[0.279974767, 0.279974767]"
3,RR Pant,"[0.212478595, 0.212478595]"
3,AP Tare,"[0.318044841, 0.318044841]"
3,Mohammed Shami,"[0.234455961, 0.234455961]"
3,K Rabada,"[0.249561967, 0.249561967]"
3,KK Nair,"[0.259167825, 0.259167825]"
3,SV Samson,"[0.238363415, 0.238363415]"
3,M Ashwin,"[0.23228173, 0.23228173]"
3,SW Billings,"[0.288729503, 0.288729503]"
3,M Vohra,"[0.279731993, 0.279731993]"
3,Anureet Singh,"[0.341126272, 0.341126272]"
3,I Sharma,"[0.320864488, 0.320864488]"
3,WP Saha,"[0.240927767, 0.240927767]"
3,DA Miller,"[0.316721673, 0.316721673]"
3,R Tewatia,"[0.291961111, 0.291961111]"
4,LH Ferguson,"[0.708505609, 0.708505609]"
4,DR Smith,"[0.643648955, 0.643648955]"
4,SP Narine,"[0.639650034, 0.639650034]"
4,YK Pathan,"[0.696525409, 0.696525409]"
4,Shakib Al Hasan,"[0.627120133, 0.627120133]"
4,AD Russell,"[0.620378566, 0.620378566]"
4,MG Johnson,"[0.692432205, 0.692432205]"
4,DAS Gunaratne,"[0.606302927, 0.606302927]"
4,J Yadav,"[0.739688522, 0.739688522]"
4,Z Khan,"[0.63306637, 0.63306637]"
