B Kumar,0.1874455738333333
S Dhawan,0.30511558285714285
MC Henriques,0.28917356219999996
NV Ojha,0.2642993
KS Williamson,0.37116143987500005
S Kaul,0.0003
Bipul Sharma,0.004540915
A Nehra,0.14668711750000002
Yuvraj Singh,0.2910426924285714
BCJ Cutting,0.221866247
Mustafizur Rahman,0.029666326999999996
BB Sran,0.00061665
DJ Hooda,0.23181367600000002
V Shankar,0.25026738
CJ Jordan,0.2773338394
Mohammad Nabi,0.23517438950000003
Rashid Khan,0.005081698
PV Tambe,0.10363586033333333
A Choudhary,0.0016042779999999998
AB de Villiers,0.4263971935
AF Milne,0.08486115325
CH Gayle,0.3835667695714286
HV Patel,0.173370069
KM Jadhav,0.2530161028333333
Mandeep Singh,0.22966080200000002
S Aravind,0.1674688055
S Badree,0.091823609
Sachin Baby,0.092639685
SR Watson,0.2899527774285714
STR Binny,0.2222289722
YS Chahal,0.07452907700000001
SN Khan,0.2334001385
Iqbal Abdulla,0.12236452000000002
TM Head,0.3121454843333334
T Shamsi,0.2089456465
P Negi,0.13844689225
TS Mills,0.0738524955
B Stanlake,0.1253649335
Vishnu Vinod,0.23957219300000002
V Kohli,0.557784014375
SPD Smith,0.285849274
SN Thakur,0.0005092145
MS Dhoni,0.20625078525
AM Rahane,0.3355709644285714
F du Plessis,0.29670759175
AB Dinda,0.4026759805
R Bhatia,0.19277006575
Ankit Sharma,0.003316352
A Zampa,0.14426432760000002
RD Chahar,0.0008021389999999999
DT Christian,0.251308851
LH Ferguson,0.50026738
UT Khawaja,0.25534261725
MA Agarwal,0.15745900925
BA Stokes,0.3159948441666667
MK Tiwary,0.26506260866666664
JD Unadkat,0.19293497199999998
DL Chahar,0.0037433159999999996
RA Tripathi,0.29386017
Imran Tahir,0.09677620583333331
SK Raina,0.40486246574999996
BB McCullum,0.35200783300000005
Ishan Kishan,0.2909444665
JJ Roy,0.18384438385714286
JP Faulkner,0.14901458014285712
DR Smith,0.3947345363333333
KD Karthik,0.229339248
AJ Finch,0.44295400114285716
RA Jadeja,0.18807151583333334
IK Pathan,0.0050478929999999995
AD Nath,0.414605881
P Kumar,0.28691552975
SB Jakati,0.000154162
DS Kulkarni,0.092503114
Basil Thampi,0.0034759359999999998
SP Narine,0.198234495
PP Chawla,0.11238925666666667
CR Woakes,0.08565164533333335
R Dhawan,0.005020928500000001
YK Pathan,0.41194819525000004
TA Boult,0.20788650633333336
SA Yadav,0.2416616795
C de Grandhomme,0.057074297499999996
Shakib Al Hasan,0.286232854
R Powell,0.302751218
CA Lynn,0.39244119583333337
RV Uthappa,0.2924658324
DM Bravo,0.18784077450000003
G Gambhir,0.37077714250000005
MK Pandey,0.31799012557142864
AD Russell,0.30423912542857146
UT Yadav,0.0019688886666666666
NM Coulter-Nile,0.20431183466666666
JC Buttler,0.34234756957142853
PA Patel,0.21688675925
SL Malinga,0.11408887860000001
MJ McClenaghan,0.0017536805999999999
KH Pandya,0.1627515275
KV Sharma,0.21861971966666668
HH Pandya,0.24318904840000002
S Gopal,0.071345716
MG Johnson,0.3217707966666667
N Pooran,0.18311730133333334
LMP Simmons,0.41407916
AT Rayudu,0.2427312337142857
R Vinay Kumar,0.12432482699999998
J Suchith,0.0069835109999999995
SS Tiwary,0.191518242
N Rana,0.2758364035
KA Pollard,0.20297164662500003
TG Southee,0.06697515557142857
JJ Bumrah,0.0005110996666666666
DAS Gunaratne,0.48376234549999997
RR Pant,0.21247859500000002
AD Mathews,0.25150437166666667
AP Tare,0.31804484050000004
Mohammed Shami,0.07961785433333333
K Rabada,0.0019788920000000003
KK Nair,0.25916782450000003
BW Hilfenhaus,0.10144963650000001
SV Samson,0.2383634154
MN Samuels,0.3391765858571429
M Ashwin,0.0
CJ Anderson,0.34323085416666665
CR Brathwaite,0.23143784657142863
CH Morris,0.1002986776
SW Billings,0.2887295026
J Yadav,0.500924974
SS Iyer,0.36034022000000004
A Mishra,0.13211865475
S Nadeem,0.21424178900000002
Z Khan,0.2956692463333333
PJ Cummins,0.23793961566666666
Swapnil Singh,0.0
M Vohra,0.27973199299999996
Anureet Singh,0.11003629000000001
SE Marsh,0.4054841038
HM Amla,0.4499721118571428
MP Stoinis,0.2675010336
I Sharma,0.20053475899999998
WP Saha,0.240927767
P Sahu,0.002929085
VR Aaron,0.16906415266666666
DJG Sammy,0.22228648828571432
MJ Guptill,0.39470725433333326
MM Sharma,0.1880928142
DA Miller,0.316721673125
GJ Maxwell,0.2828903177142857
R Tewatia,0.0024
Sandeep Sharma,0.0899109174
AR Patel,0.20042175583333333
NS Naik,0.003545735
EJG Morgan,0.3728764662499999
